,"CRIM","ZN","INDUS","CHAS","NOX","RM","AGE","DIS","RAD","TAX","PTRATIO","B","LSTAT","MEDV"
28,0.2043894899187734,0.0,9.69,0.0,0.585,5.8543454012256095,59.33654818541469,2.3946399486973773,6.0,391.0,19.2,396.9,12.43975742024136,21.51664345918152
29,14.148268799094224,0.0,18.1,0.0,0.6497034557007876,5.145862073041267,93.88826357461308,1.7718474241840196,24.0,666.0,20.2,293.1706939222902,27.79865142867365,10.751159046090136
30,0.2007412347384095,22.0,5.86,0.0,0.431,6.49053267493756,8.687440043605248,7.549540730550512,7.0,330.0,19.1,377.9829956222289,3.5839268583887214,25.28585132890229
31,5.233213575813051,0.0,18.1,0.0,0.6427795213199461,5.9322062669266735,80.39701454927678,2.721084840584519,24.0,666.0,20.2,22.464395263596373,16.898705649677762,17.485349121345426
32,23.34216794971732,0.0,18.1,0.0,0.7,4.855688959480366,93.85421242947172,1.4971680308201,24.0,666.0,20.2,396.9,30.451511608253327,8.685529383939269
33,0.0300386961231148,76.41355406286084,3.515421625144335,0.0,0.4231939161862731,6.604894878440025,22.252337300115467,5.320697044904475,3.282710812572168,250.02102431199484,18.55443973131495,395.98904273196666,4.427430108777424,29.98013864354072
34,8.577002567018507,0.0,18.1,0.0,0.6309117031047986,5.699916603502948,74.12746914819029,2.3237690380783285,24.0,666.0,20.2,3.595451508017676,17.079995545092594,12.354581903787889
35,0.1162331479323794,25.0,5.099534563597565,0.0,0.4499534563597565,6.694863204965005,43.77235533380753,7.689763262942362,7.548660201445411,283.66149515108407,19.621015535252948,395.02259534878505,9.275458450219093,24.76304660575884
36,0.0512038485512389,0.0,4.49,0.0,0.449,6.21103150529969,46.62003038868744,4.611805069964039,3.0,247.0,18.5,396.46697505300193,11.161759151949209,23.233807773849108
37,0.0481226080623085,0.0,4.10207224134699,0.0,0.4958232474498999,6.431296327990267,66.34368740892499,3.0424496790475763,1.918770863691668,270.243687408925,18.059933236186662,392.1645664641014,8.879857057225166,22.58375417273833
38,0.0138257537487252,18.902495440728483,2.5070448378923853,0.0,0.5297271251266557,6.538900182370861,65.1924792046606,4.258924584118353,1.376039766970201,296.30083181357617,15.397770339412252,396.7285258662616,5.538043014183779,23.706688981763243
39,7.146044360864009,0.0,18.1,0.0,0.6562482441900643,6.248562182609526,77.30967585081275,1.9990175256681155,24.0,666.0,20.2,97.02218044303288,19.24721934067064,12.221410048743914
40,0.0339275005139893,0.0,5.19,0.0,0.515,6.0560862578156085,36.92916008562287,4.967568679841361,5.0,224.0,20.2,396.240656548188,8.44377858671837,20.666221413281637
41,1.0798681696655348,0.0,8.14,0.0,0.538,6.073010972371138,92.45951223077644,4.110669091645504,4.0,307.0,21.0,396.08668898621016,17.954158500633735,15.326585371796076
42,8.797303637944728,0.0,18.1,0.0,0.7320745473979282,5.758191534561954,94.2541159673266,1.7935248181844494,24.0,666.0,20.2,396.9,22.288120454611235,12.749412004667628
43,0.7598790199794346,0.0,8.14,0.0,0.538,5.927874826283718,93.63691100511664,4.362997067812586,4.0,307.0,21.0,394.15988567534896,16.066565343395524,15.978031832557852
44,0.0689570109762078,0.0,13.440800534870997,1.0,0.5416966159476154,5.8769741949468335,55.700533689914,3.185673427546129,4.863878949960908,276.1361210500391,16.699466310086002,392.5468148469273,13.853025046098512,23.17749105496482
45,0.0507400081975049,0.0,4.49,0.0,0.449,6.3455092512659705,47.66277226917464,4.738444273518382,3.0,247.0,18.5,396.7941802637754,9.996764775129025,23.737200405808444
46,3.826328306903813,0.0,18.1,0.0,0.5574823865939426,5.833450613390859,46.745544844350185,3.62562671141432,24.0,666.0,20.2,390.5716231962445,10.93464427826982,21.200414433083704
47,8.192168088605627,0.0,18.1,0.0,0.7312716654305239,6.368771973630151,97.82827292955064,1.987454177420211,24.0,666.0,20.2,318.30358943551875,16.69102332920687,15.61413646477532
48,0.1184699475070021,0.0,13.658712393736804,1.0,0.5457246836418016,6.344054005640395,92.37897385397608,3.399310779423645,4.929912846586911,276.0700871534131,16.554191737508795,393.7056572948276,10.974490028606615,22.908886700562984
49,0.15780930441027,0.0,27.74,0.0,0.609,5.601350712231822,98.46463155732144,1.7925079530202572,4.0,711.0,20.1,359.21585906045294,22.027347623606765,9.17313655664328
50,11.314639448689322,0.0,18.1,0.0,0.7031478923133179,6.0382035954684365,96.72957846266358,2.0253957182117968,24.0,666.0,20.2,396.9,17.253162415885292,13.410352461932252
51,0.1319318891871436,0.0,8.56,0.0,0.52,5.944194138349891,96.75983572285708,2.1556661141285143,5.0,384.0,20.9,394.2280112754998,15.841724910000735,19.544876792142805
52,1.5876407723869252,0.0,19.58,0.0,0.871,6.237537526184787,98.10399824922403,1.6620412374297169,5.0,403.0,14.7,370.2718721718844,12.1019154621136,22.035998832816023
53,0.058819805218424,33.0,2.18,0.0,0.472,6.776077242866253,60.847594467107335,3.3160834361092277,7.0,222.0,18.4,394.0648177111276,8.440211421080868,29.395505241705557
54,6.200435009320023,0.0,18.1,0.0,0.5549742700360554,6.235836171453741,64.83074787825397,3.3381305395722416,24.0,666.0,20.2,396.9,11.203221054385509,22.70114770684806
55,0.0428971595095082,24.199617327271145,2.95849539027986,0.0,0.4523006818633531,7.054576726439128,38.45988519818135,4.849709837995813,5.64609497342633,217.938284920279,16.03066620349608,392.6984188557341,5.345931118908807,35.62613324069922
56,0.1209246170896314,0.0,8.671928632603732,0.0,0.5264383726718961,6.177566867842251,55.47966557113334,2.7412795691672605,5.09905188725994,384.6933632108196,20.731611791658104,393.8277669355564,12.992075849019203,21.65047405637003
57,5.599126917130665,0.0,18.1,0.2494060765585576,0.5913586462209367,6.828054724494307,78.59619888997477,3.2390335599353683,24.0,666.0,20.2,395.31741091148376,8.124845162216753,24.42636602391532
58,0.1478429352928749,25.0,5.126190950611998,0.0,0.4526190950611998,5.753386464306168,66.25925187936892,7.199657879932272,7.943569638696273,283.9576772290222,19.69012468677185,395.1173359469695,13.066341989367226,18.77335946969484
59,0.1482231046461748,0.0,27.74,0.0,0.609,5.489278645477327,92.08645833952475,1.8401732108562332,4.0,711.0,20.1,395.2107076527674,17.745893345561036,15.526777623513992
60,0.1278617740604981,0.0,6.371569142962036,0.0,0.4972609754522731,5.86778657946024,69.96800829018903,3.754710767424464,5.0,281.31869939696924,19.31593496984846,395.227638059936,10.277065094719571,18.784065030151535
61,0.9198282503489198,0.0,8.14,0.0,0.538,5.907262918999532,87.83306930557711,4.45377429575268,4.0,307.0,21.0,305.4567371433898,17.039826892030447,14.519278185490132
62,4.512262364304483,0.0,18.1,0.0,0.7371932467457996,6.112350874366356,81.03684422523368,2.690993271518476,24.0,666.0,20.2,391.0803481353644,13.075259893140124,21.985969858878605
63,0.0775639589819656,45.0,3.44,0.0,0.437,6.776709568073083,39.83275700355245,4.119707218644625,5.0,398.0,15.2,393.358181469396,6.435163731754309,31.81545004906104
64,0.9795475329743616,0.0,21.89,0.0,0.624,6.351828185309325,97.97058098895482,2.1582169241492832,4.0,437.0,21.2,396.9,13.0299259049351,19.206427652429344
65,0.1552363916088614,0.0,11.629324429932105,0.0,0.4566143473889605,5.995250135177337,56.70405204751511,5.696684060475104,4.350256203374296,288.2994875932514,17.260922332147466,396.9,12.698201855732565,21.28071736944803
66,0.1319556995821939,12.5,7.87,0.0,0.524,6.058625185684671,84.43730194784035,6.242882125766741,5.0,311.0,15.2,396.309352409514,14.238230525043312,18.37408091258093
67,0.3180096966520241,0.0,6.2,0.0,0.5044980848795584,8.262845462429464,76.98837648382957,3.0201664320884944,8.0,307.0,17.4,384.03722741156463,4.108454624294635,45.38109902615145
68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.76281507676345
69,8.348362400630467,0.0,18.1,0.0,0.6477082153858098,6.160776997751488,64.55415298475394,2.949817835858635,24.0,666.0,20.2,396.9,13.36972464407804,21.273609066687367
70,0.1864955960134522,22.0,5.86,0.0,0.431,6.54659490194888,8.46059866263459,7.712650485438939,7.0,330.0,19.1,378.9573333633505,3.577445676075274,25.80434591397808
71,5.443083683472272,0.0,18.1,0.0,0.6693501061864809,6.187925230070709,95.53952052406612,2.2840855466209677,24.0,666.0,20.2,324.0242986528432,19.388680289498215,16.80211252574859
72,0.3130405901189392,0.0,7.38,0.0,0.493,6.321931800114809,41.109173251767125,4.915870437591055,5.0,287.0,19.6,396.9,7.989773774801869,24.21508747084779
73,0.0702876307249098,0.0,11.93,0.0,0.573,6.311095366256532,83.92736991253994,2.4622838062534247,1.0,273.0,21.0,395.6306557413809,7.364903779111067,15.616051307841584
74,0.4310019653392434,0.0,6.2,0.0,0.504,7.25467396934503,78.79549434524061,3.3835112258131117,8.0,307.0,17.4,373.574764319441,5.951332907739023,31.63681685515865
75,0.1291372865515771,0.0,10.01,0.0,0.547,6.218830922208847,73.22311946586363,2.7259202105599534,6.0,432.0,17.8,393.48197182162943,11.890608286173226,21.32714188410789
76,0.2864485624440452,0.0,12.105484413065811,1.0,0.5170134997566711,5.622757284463924,97.15272625423998,3.422329398194251,4.459237700929034,276.540762299071,17.589677057956123,396.9,20.715741086196893,20.688856551393556
77,6.6575657789115255,0.0,18.1,0.0,0.7004323852502184,6.48349648962672,98.08574895682015,2.322892343900814,24.0,666.0,20.2,354.55244604347246,18.64146943336799,14.793774068693931
78,2.3123395259867987,0.0,19.58,0.0,0.8402223153256804,6.100726487884952,97.593323905166,1.5355923794364852,5.0,403.0,14.7,179.23909530708752,25.98805059398554,14.957055814824049
79,0.0136672933955665,82.2566497553502,2.226638376513619,0.0,0.4271017258562743,6.737226233917363,27.691581717738323,8.110053119862844,3.323005073394941,281.1283248776751,16.616369541590466,391.7930136075224,6.4097368544951365,26.23762031161965
80,5.34880471915492,0.0,18.1,0.0,0.6650432054966178,6.43775287492287,90.11196373261164,2.8804770039981045,24.0,666.0,20.2,394.2200815453044,10.97358303767252,20.04102720054128
81,0.5507611678557568,20.0,3.97,0.0,0.647,8.500517257810301,89.95889089566212,2.1251759373120187,5.0,264.0,13.0,387.8114673600695,5.645331262515887,49.20202846200118
82,3.958759373198122,0.0,18.1,1.0,0.7516754319636181,6.852081520082864,86.85038721111674,1.9047,24.0,666.0,20.2,353.5721172641334,11.345101708842869,18.59721724972207
83,0.1143375860355722,0.0,27.74,0.0,0.609,5.882199401311664,97.63764905104186,1.8591060713457668,4.0,711.0,20.1,391.058935692756,18.068094506641053,13.90487893743164
84,0.2039318580942094,0.0,10.074213603935036,0.0,0.4275242000090914,6.055327496762342,18.122465714675347,4.982100271896872,4.638426374025999,305.319213187013,18.9127081316883,377.4826624179221,8.903207647740224,23.26414461636369
85,0.0559230152723786,33.0,2.18,0.0,0.472,6.995648063808956,70.71092277074314,3.1612549679018427,7.0,222.0,18.4,396.9,7.257763664382674,29.535499004915184
86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.9375077858701
87,0.1853236378997254,22.0,5.86,0.0,0.431,6.693235581099278,17.01757625518074,7.780423172105929,7.0,330.0,19.1,394.0123014026313,6.489244517426508,26.007030502072293
88,15.292691836911628,0.0,18.1,0.0,0.7296867192920373,6.108718035061665,99.2222771925143,1.9134222771925145,24.0,666.0,20.2,9.04272491211379,26.101715438386837,8.63237192978385
89,0.9081363022510588,0.0,17.48109820536409,0.7806790183243564,0.7999400019370915,5.200616044241054,84.7321173730329,1.8004170874072858,5.219320981675644,409.3603084685936,15.379895043194496,342.2601574352082,12.83279319044584,16.418537006545783
90,0.0692964576361445,40.0,6.41,0.4491663394968042,0.447,6.605969909701118,32.45933307159744,4.112137270513551,4.0,254.0,17.6,396.9,5.546051197441697,30.582248920339453
91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.861080764877286
92,0.5130506719967494,0.0,6.2,0.1395053710570746,0.507,7.256579595241506,72.28357631817966,4.148,8.0,307.0,17.4,389.8440012988875,5.401020834784529,30.60716562523472
93,0.2022700052626107,0.0,25.65,0.0,0.581,5.802789588222921,96.69343795683989,1.903408275371732,2.0,188.0,19.1,367.89691877455385,25.815099842747312,16.949643379245572
94,0.1045159621796075,0.0,12.399836082762338,0.0,0.445361500030615,6.26368737343791,75.57792831719976,3.8577900872399904,5.0,396.5896265008601,18.921630121293408,375.07339572806666,12.183570844155469,20.04029638568971
95,1.613836463708476,0.0,19.58,0.0,0.7197922818408667,5.803362711332391,96.28304473375708,2.0794948697982565,5.0,403.0,14.7,279.1967750712335,15.01690790715631,18.26309986346516
96,0.3193696318612479,0.0,9.9,0.0,0.544,6.416740124125783,85.05358989556818,3.432820837676755,4.0,304.0,18.4,394.5418348355127,8.591100901307575,22.70175506005556
97,0.5317389276140368,20.0,3.97,0.0,0.647,7.669540883753615,89.75767181763393,2.1651265710867458,5.0,264.0,13.0,388.1128169311299,7.030068117235329,44.07082350500639
98,0.1298226484196043,0.0,8.56,0.0,0.52,6.229858703170973,96.94324796351266,2.3051470902628206,5.0,384.0,20.9,394.77366269145017,13.915896383117037,19.682435972634497
99,0.0358901090540431,0.0,5.19,0.0,0.515,6.223434576982598,38.08614140390087,5.890654982584675,5.0,224.0,20.2,391.7245057814234,7.35699260761206,20.66551178365841
100,9.716115424465352,0.0,18.1,0.0,0.584,6.726069209617873,92.49209797704444,2.0803731070957414,24.0,666.0,20.2,81.79740881569094,19.23802449426111,14.188190342583198
101,0.3359164949622792,0.0,21.89,0.0,0.624,6.439966148109012,98.64406698940849,1.827040753237659,4.0,437.0,21.2,395.8006722753298,15.078133978816972,17.649150726169097
102,6.085711689890395,0.0,18.1,0.0,0.713,6.527729473162084,87.27098920230281,2.6778975244527934,24.0,666.0,20.2,262.5853338642696,16.337696499751992,15.750235524357812
103,0.3159049807284516,0.0,6.2,0.0,0.5040066354138535,8.266157038127867,78.28894097691084,2.896487943559233,8.0,307.0,17.4,385.0519021519713,4.13630628628822,44.79314340568472
104,39.38953023950352,0.0,18.1,0.0,0.686622757619871,5.512675518730515,86.36062258637386,1.6472214388116155,24.0,666.0,20.2,331.07610623354657,27.180610269887104,8.782536054815841
105,2.589624373554651,0.0,19.58,0.0,0.7795963371950798,5.694245250277415,95.72469470199928,1.822246469927241,5.0,403.0,14.7,350.57172321190114,18.21307329465283,16.67140433224889
106,8.275910897971963,0.0,18.1,0.0378582578850182,0.7151579206994461,7.348289397437793,99.22806931001848,2.4401878457690014,24.0,666.0,20.2,375.9404163596661,16.772558101781115,17.8
107,0.1618906597562519,0.0,7.537213184793007,0.0,0.4955934920414838,5.940451190311128,27.508858712772188,3.880717843073044,4.659349204148379,278.3186984082968,18.995609522489023,394.6120582616051,10.3820815889302,23.984633328711595
108,56.21014210250719,0.0,18.1,0.0,0.679,6.07531919104169,89.7134744114775,1.8317210090604648,24.0,666.0,20.2,17.594557072525742,17.67409361079872,9.814164494643064
109,5.49753953145144,0.0,18.1,0.776562054850523,0.631,6.300250799958945,97.51500142447831,1.3512928017273826,24.0,666.0,20.2,375.3724532095784,3.624984165779746,50.0
110,0.0811907813895029,0.0,25.65,0.0,0.581,5.984775370208593,88.03434284103214,2.1479971722802214,2.0,188.0,19.1,377.8577754537765,15.90632895433837,20.38941688275073
111,0.3091421187766687,0.0,6.2,0.0,0.504,7.599505796415193,17.3356036117929,3.3751,8.0,307.0,17.4,377.7258541412213,3.90779623229844,45.5406420683518
112,0.0515637661787149,33.23108348904197,5.6602248685234855,0.0,0.4343975453083031,6.190202485986222,21.60184014948029,6.481214487372024,2.768916510958028,302.5848667912336,16.793865009342518,368.320921465608,7.30993854577834,20.921268199423903
113,1.111711276535324,0.0,8.14,0.0,0.538,6.085815435025504,90.90643269810032,3.988136912994899,4.0,307.0,21.0,395.51284435627934,17.16778235748425,16.596678451343415
114,0.2117931771498803,0.0,9.69,0.0,0.585,5.653392212686064,72.41227814760184,2.5847376996075213,6.0,391.0,19.2,396.1938364459344,14.724923499173048,17.80006120066156
115,0.5184432868117386,0.0,6.2,0.7558042070558262,0.507,6.808530341470415,75.30344061457355,4.148,8.0,307.0,17.4,388.8455971845696,8.365418235938524,26.662853074842715
116,0.0692311673119205,0.0,25.65,0.0,0.581,5.882149029999005,71.00556740287813,2.252232936500448,2.0,188.0,19.1,388.1091726538166,14.360933559702234,21.845870514938
117,0.27645193652793,0.0,21.89,0.0,0.624,6.062563598037806,95.21705819882048,1.6318319999724178,4.0,437.0,21.2,389.4720761885498,23.16164232942387,13.753925926266447
118,7.05926973552885,0.0,18.1,0.0,0.713,6.395277101387184,85.18486434684816,2.7393554249563468,24.0,666.0,20.2,268.207937046114,16.274781623158912,15.25353913020194
119,9.502897714583282,0.0,18.1,0.0,0.6982347815281192,6.3990956678422695,98.73515528207592,1.9439368711621097,24.0,666.0,20.2,396.9,19.22332927256069,13.818757743392748
120,4.570716485683013,0.0,18.1,0.0,0.718,5.237034003851103,92.42467173060336,1.7844326545263565,24.0,666.0,20.2,317.0678085476624,14.446651780006592,19.87693017291132
121,58.58987545231573,0.0,18.1,0.0,0.6842050777895452,6.058650324947226,96.76186954978712,1.4603768721098072,24.0,666.0,20.2,396.9,25.24108821927797,7.158753633475259
122,0.0458723019751201,0.0,11.93,0.0,0.573,6.094669543102422,77.85394303644523,2.3487152708358137,1.0,273.0,21.0,396.9,8.74226057469896,18.15138916656746
123,0.1926547963789309,0.0,9.69,0.0,0.585,5.714859435908708,75.47451638129692,2.431205638755079,6.0,391.0,19.2,396.1298715340105,14.854777804258283,17.277070731143898
124,0.0452274959868508,0.0,3.6419792457492415,0.0,0.4856853212650188,6.205603185536162,58.60285852187713,5.455065761732042,3.971414781228732,222.97141478122876,19.428561085921547,395.4702665459079,7.191686153706612,23.84292609385634
125,0.3920484396795384,0.0,9.371318084181809,0.0,0.5458414380714895,6.321585899330492,86.03315204391684,2.6426752738879253,5.0,385.3988242830721,20.443541549734373,72.11268615616711,11.035659042090904,18.19507718121598
126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.570611775657436
127,0.2667558251289846,0.0,9.69,0.0,0.585,5.806489382979441,70.30580564537314,2.86585615284952,6.0,391.0,19.2,396.9,14.034500124818928,18.460974269512803
128,0.1582166781771885,0.0,6.91,0.0,0.448,6.208311337258786,6.506401577955272,5.7209,3.0,233.0,17.9,393.7500650047604,7.335654279329077,24.73840946773163
129,0.0605483337297117,0.0,7.043667392569054,0.0,0.4655438452746883,6.356649690590626,79.98622005652653,5.085975264671077,2.164578796443413,240.51879083200927,17.816457879644343,396.2153522067954,10.729831173643374,20.77710601778293
130,1.1388968608702446,0.0,8.14,0.0,0.538,5.708359046846344,94.44807148652416,4.060588590341703,4.0,307.0,21.0,359.62855546540686,20.95632909141372,12.85469843845518
131,0.4548726888198969,0.0,6.2,0.0,0.504,6.759963904789615,75.87645860957484,3.37111781065727,8.0,307.0,17.4,374.21793258626826,8.163774064012637,29.11085998727935
132,2.7309754347420547,0.0,19.58,0.0,0.605,6.062522885934414,90.6295349370309,2.307877628367616,5.0,403.0,14.7,238.00425097534333,10.21023069541435,24.79387260322008
133,0.0153544741740326,89.83741512122725,3.696509574883764,0.0,0.3944552376605637,7.460844823396332,34.16423132667,6.324919037886798,3.016258487877275,244.17884336665003,15.875612268184089,386.46827946935167,3.107723811697181,44.09755092726365
134,0.1119067798916347,45.0,3.44,0.0,0.437,6.776571210917068,28.10707493477848,5.245116050812607,5.0,398.0,15.2,385.5528131246231,3.960698799919865,32.14046622516502
135,0.0925405725435458,25.0,5.08721343642847,0.0,0.448721343642847,5.965032500952471,47.120765623015686,6.689336797047836,7.366124984125476,283.5245937380941,19.58907187222196,395.90798560015634,8.949018430713641,20.12294688809648
136,0.2935351299952299,0.0,7.753092448068879,0.0,0.4898053246036915,6.332879485625873,29.02550510485497,5.446962513451606,4.942952225065921,287.1140955498682,19.39462801023732,396.9,6.15684573299209,23.31946753963085
137,0.0299089249049335,70.2887264141642,2.9437183018855526,0.0,0.4195197075454955,6.9536449811181855,13.94689905623792,5.658178495333773,2.3718301885552275,256.083103774391,17.451970754549556,394.91330896212463,2.937958962453278,33.70647735825493
138,0.044718255906319,0.0,3.41,0.0,0.489,6.413614238148382,68.300745203552,3.092243570635806,2.0,270.0,17.8,392.5665411447264,8.637890439209395,22.43071190741908
139,0.0389018726611298,0.0,5.19,0.0,0.515,6.039378442970251,34.80271092348648,5.858474934163576,5.0,224.0,20.2,396.8178356064822,8.064055522051156,21.045944477948844
140,0.0336626339041748,0.0,5.19,0.0,0.515,5.964371535708088,41.78240094014323,5.020830861536222,5.0,224.0,20.2,396.5185138571677,9.1524774680872,20.05215099620472
141,0.3487524964846625,0.0,21.89,0.0,0.624,6.401193532266623,98.70419349657128,1.7971922497855015,4.0,437.0,21.2,396.9,15.71680662836238,17.97870966590473
142,0.1297654935139119,20.0,6.96,0.1413636606442199,0.464,6.700992300722786,57.72459074155488,3.980972283629255,3.0,223.0,18.6,394.3676862619007,7.567431790259148,25.92672753495757
143,3.729467882081393,0.0,18.1,0.0,0.77,5.423471350974093,95.71345069692322,2.1282004074458096,24.0,666.0,20.2,380.4203412002234,10.047595325928745,21.0492081796247
144,1.7366572423447608,0.0,19.58,0.0,0.7928061761984071,5.5439257899607455,99.20630329223948,1.825916905835525,5.0,403.0,14.7,343.51957018580606,12.912547820481237,19.45301912819249
145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.51364934773408
146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.375316702111192
147,0.0793510949763831,80.0,1.91,0.0,0.413,5.819041505639393,20.528206543829512,10.5857,4.0,334.0,22.0,378.9361150984532,6.632480095290497,19.57179345617049
148,0.2320661432105115,0.0,7.38,0.0,0.493,6.276268310377344,52.99009124077705,4.594195571088997,5.0,287.0,19.6,396.9,7.117096425035238,22.29619235229501
149,0.0550307922034936,0.0,2.18,0.0,0.458,7.090051745864792,50.98949439774664,6.0622,3.0,222.0,18.7,396.0323990812958,4.416534715549341,35.129831465915544
150,12.303321624480606,0.0,18.1,0.0,0.5901805104826289,6.241595824961496,69.98194895173711,2.7959652445227308,24.0,666.0,20.2,370.5185950666711,16.192708740511502,22.30386653423909
